ID_Focal_Class,Cyclomatic_Complexity_Focal_Class,Lines_Of_Code_Focal_Class,Generator(LLM/EVOSUITE),Prompt_Technique,Branch_Coverage,Line_Coverage,Method_Coverage,Compilation,Mutation_Coverage,Post_Repair_Mutation_Coverage,Mutation_Applied,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test,Chance,Total_Prompt_Tokens,Total_Completion_Tokens,Iterations_to_Pass,High_Signal,Signal_Reason,Sample_Key,Worker
42949039_StorageHelper::getStorageAttributeIntegerValueByName,-,-,codex-cli,regenerative-sync,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0,0,0,1,active_mutation,42949039_459,w50r17b
42949039_StorageHelper::getStorageAttributeIntegerValueByName,-,-,codex-cli,regenerative-sync,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0,0,0,1,active_mutation,42949039_460,w50r17b
42949039_StorageHelper::getStorageAttributeIntegerValueByName,-,-,codex-cli,regenerative-sync,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0,0,0,1,active_mutation,42949039_461,w50r17b
42949039_StorageHelper::getStorageAttributeIntegerValueByName,31,78,codex-cli,regenerative-sync,25,23.08,33.33,1,16.67,16.67,"exception:getStorageAttributeIntegerValueByName:AssertionError(""AGONE_MUTATION_TRIGGER"")",3,0,0,0,12,0,0,0,0,0,0,0,3,36,0,0,0,0,24,0,-,-,0,0,0,0,1,active_mutation,42949039_462,w50r17b
42949039_SecurityFunctionDaoHelper::getSecurityFunctionEntity,4,6,codex-cli,regenerative-sync,75,83.33,100,1,100,100,"exception:getSecurityFunctionEntity:AssertionError(""AGONE_MUTATION_TRIGGER"")",2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,-,-,0,0,0,0,1,active_mutation,42949039_463,w50r17b
42949039_SecurityFunctionDaoHelper::getSecurityFunctionEntity,-,-,codex-cli,regenerative-sync,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0,0,0,1,active_mutation,42949039_464,w50r17b
42949039_BusinessObjectDataRetryStoragePolicyTransitionHelper::retryStoragePolicyTransition,14,53,codex-cli,regenerative-sync,56.25,84.91,100,1,73.33,73.33,logical:retryStoragePolicyTransition:||->&&,2,0,0,0,12,0,0,0,0,0,0,0,2,39,2,5,0,0,18,0,-,-,0,0,0,0,1,active_mutation,42949039_472,w50r17b
42949039_BusinessObjectDataRetryStoragePolicyTransitionHelper::retryStoragePolicyTransition,-,-,codex-cli,regenerative-sync,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,0,0,0,1,active_mutation,42949039_473,w50r17b
42949039_BusinessObjectDataRetryStoragePolicyTransitionHelper::retryStoragePolicyTransition,15,54,codex-cli,regenerative-sync,11.11,16.67,66.67,1,6.25,6.25,"exception:retryStoragePolicyTransition:AssertionError(""AGONE_MUTATION_TRIGGER"")",3,0,0,0,12,0,0,0,0,0,0,0,1,30,1,6,0,0,18,0,-,-,0,0,0,0,1,active_mutation,42949039_474,w50r17b
42949039_BusinessObjectDataRetryStoragePolicyTransitionHelper::retryStoragePolicyTransition,14,53,codex-cli,regenerative-sync,56.25,84.91,100,1,66.67,66.67,logical:retryStoragePolicyTransition:||->&&,2,0,0,0,12,0,0,0,0,0,0,0,2,38,2,5,0,0,17,0,-,-,0,0,0,0,1,active_mutation,42949039_475,w50r17b
